Unique-id,namea,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,right,bug,pknow-1,Pknow-2,pchange,time,timeSDnormed,timelast3SDnormed,timelast5SDnormed,notright,howmanywrong-up,wrongpct-up,timeperact-up,Prev3Count-up,Prev5Count-up, recent5wrong,manywrong-up,Behaviour,Pchange_so_far,right_so_far,pknow-1_right,Pknow-2_right,pct_wrong,tsd_wrong,conuts-prev3,conuts-prev5,tsd_prev3,tsd_prev5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-19,stuZsh0xad,N,0.666666667,0.0,0,0,0,0,0,0.333333333,4.333333333,-0.256603907,-0.2978866,-0.614944771,0.333333333,0.666666667,0,0.333333333,7.0,0.333333333,0.333333333,0,0.666666667,0.0,0,0,1,0,0.817292084,0.817292084,0,5,0.112016293,-0.609673624,-0.812292671,0,0,0,4.666666667,0,0,1,0,ON TASK,0,0,0.817292084,0.817292084,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-21,stuZocjg15,N,1.0,0.0,0,0,0,0,0,0.0,11.0,-0.152770585,0.123297705,-1.036394866,0.0,0.0,0,0.0,19.5,0.0,0.0,0,1.0,0.0,0,0,1,0,0.999899152,0.999899152,0,11,-0.152770585,0.123297705,-1.036394866,0,0,0,19.5,0,0,1,0,ON TASK,0,0,0.999899152,0.999899152,0.0,-0.0,0,0,0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-22,stuZdelokc,N,0.0,1.0,0,0,0,0,0,0.0,12.0,0.306490124,2.927156794,1.607672535,1.0,1.0,0,1.0,5.75,0.0,0.0,0,0.0,0.0,0,0,0,1,0.996711395,0.996711395,0,12,0.306490124,2.927156794,1.607672535,1,1,1,5.75,0,0,0,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,0.306490124,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-24,stuZ69b5pz,N,0.0,0.0,0,0,0,0,0,0.0,31.0,1.259278439,0.087501492,1.699295691,1.0,1.0,0,1.0,15.0,0.0,0.0,0,4.0,0.0,0,0,0,0,0.227491469,0.227491469,0,31,1.259278439,0.087501492,1.699295691,1,1,1,15.0,0,0,4,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,1.259278439,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-27,stuZc3wba9,N,0.5,0.0,0,0,0,0,0,0.5,22.0,-0.427294028,-1.676630984,-1.420444804,0.5,2.0,0,0.0,24.9,1.5,1.5,0,2.0,0.0,0,0,1,0,0.888286674,0.888286674,0,38,-0.295711061,-1.676630984,-1.783216634,0,0,0,38.0,0,0,2,0,ON TASK,0,0,0.888286674,0.888286674,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-29,stuZo1so4d,N,1.0,0.0,0,0,0,0,0,0.666666667,5.666666667,-0.324454474,3.389183239,11.21761445,0.0,0.666666667,0,0.0,5.666666667,0.666666667,0.666666667,0,2.0,0.0,0,0,1,0,0.888286674,0.888286674,0,17,0.634971283,-2.027748625,11.31951173,0,0,0,17.0,0,0,2,0,ON TASK,0,0,0.888286674,0.888286674,0.0,0.0,0,0,-0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-31,stuZlmtxee,N,0.0,0.0,0,0,0,0,0,0.5,7.0,0.120365076,1.065904978,0.754957694,1.0,1.5,0,1.0,8.125,0.5,0.5,0,2.5,0.0,0,0,0,0,-1.0,0.227491469,1,7,-0.273854328,1.323197218,1.323197218,1,2,0,7.0,1,1,3,0,ON TASK,1,1,-0.0,0.0,0.0,-0.0,1,1,1.323197218,1.323197218
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-32,stuZluy8fm,N,1.0,0.0,0,0,0,0,0,0.333333333,7.0,-0.20014376,0.093937838,-0.377846269,0.0,0.0,0,0.0,7.333333333,0.333333333,0.333333333,0,1.0,0.0,0,0,1,0,-1.0,0.888286674,1,6,-0.189831075,-0.365942058,0.282267116,0,0,0,7.0,1,1,1,0,ON TASK,1,0,-1.0,0.888286674,0.0,-0.0,1,1,-0.365942058,0.282267116
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-33,stuZqf7gvd,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.0,-1.327493222,-0.441565643,0.0,0.0,0,0.0,23.33333333,0.0,0.0,0,0.0,0.0,0,0,1,0,0.988464307,0.988464307,0,19,0.0,-0.896252037,-0.293283545,0,0,0,39.66666667,0,0,0,0,ON TASK,0,0,0.988464307,0.988464307,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-34,stuZtp0ofb,N,1.0,0.0,0,0,0,0,0,0.25,11.0,-0.206221638,-1.37519603,-2.213894845,0.0,0.5,0,0.0,10.5,0.0,0.5,0,0.0,0.0,0,0,1,0,0.888286674,0.888286674,0,40,1.460900329,-2.285786883,-2.610503726,0,0,0,40.0,0,0,0,0,ON TASK,0,0,0.888286674,0.888286674,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-35,stuZs5hpzl,N,1.0,0.0,0,0,0,0,0,0.0,12.0,0.186772348,-0.797543861,-1.583835547,0.0,0.0,0,0.0,12.0,0.0,0.0,0,2.0,0.0,0,0,1,0,0.888286674,0.888286674,0,6,-0.212698413,-0.242873775,-1.289067903,0,0,0,6.0,0,0,2,0,ON TASK,0,0,0.888286674,0.888286674,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-36,stuZkdgidj,N,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.361702128,0.83931546,-0.909098532,0.0,0.0,0,0.0,48.5,0.0,0.0,0,0.0,0.0,0,0,1,0,0.988464307,0.988464307,0,4,-0.361702128,0.83931546,-0.909098532,0,0,0,48.5,0,0,0,0,ON TASK,0,0,0.988464307,0.988464307,0.0,-0.0,0,0,0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-37,stuZkfw2fn,N,1.0,0.0,0,0,0,0,0,0.0,40.0,2.258836731,0.0,-0.905800958,0.0,0.0,0,0.0,40.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0.888286674,0.888286674,0,40,2.258836731,0.0,-0.905800958,0,0,0,40.0,0,0,0,0,ON TASK,0,0,0.888286674,0.888286674,0.0,0.0,0,0,0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-38,stuZwuemo0,N,0.0,0.0,0,0,0,0,0,0.0,5.0,-0.252124646,3.128346132,7.19364562,1.0,1.0,0,1.0,5.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.28609832,0.28609832,0,5,-0.252124646,3.128346132,7.19364562,1,1,1,5.0,0,0,0,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,-0.252124646,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-39,stuZfmanf0,N,0.333333333,0.0,0,0,0,0,0,0.666666667,17.66666667,-0.513041501,-0.102672312,0.116606758,0.666666667,1.666666667,0,0.0,17.05555556,1.0,1.0,0,0.333333333,0.0,0,0,1,0,0.888286674,0.888286674,0,45,-0.169300226,-0.479297112,-0.795111579,0,0,0,45.0,0,0,0,0,ON TASK,0,0,0.888286674,0.888286674,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-4,stuZc3wba9,N,0.25,0.0,0,0,0,0,0,0.25,14.75,1.342223699,-0.635234015,-1.204926961,0.75,1.0,0,1.0,7.916666667,0.25,0.25,0,0.75,0.0,0,0,0,0,0.206073547,0.206073547,0,45,6.550266721,-1.181371925,-1.472080428,1,1,1,15.66666667,0,0,2,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,6.550266721,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-40,stuZvizcv6,N,0.0,1.0,0,0,0,0,0,1.0,9.0,0.641362331,-0.222951594,-0.424570325,1.0,5.0,0,1.0,9.0,1.0,1.0,0,1.0,0.0,0,0,0,1,-1.0,0.227491469,1,9,0.641362331,-0.222951594,-0.424570325,1,5,1,9.0,1,1,1,0,ON TASK,1,1,-0.0,0.0,0.1996007984031936,0.641362331,1,1,-0.222951594,-0.424570325
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-41,stuZ7qe7sr,N,1.0,0.0,0,0,0,0,0,0.0,6.25,-0.337641236,-0.337387601,-0.189462101,0.0,0.0,0,0.0,7.983333333,0.0,0.0,0,0.0,0.0,0,0,1,0,0.998916343,0.998916343,0,18,0.219218737,-1.569783682,-0.992449437,0,0,0,20.66666667,0,0,0,0,ON TASK,0,0,0.998916343,0.998916343,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-42,stuZsh0xad,N,1.0,0.0,0,0,0,0,0,0.0,10.5,-0.010482305,0.336152578,0.034572862,0.0,0.0,0,0.0,8.875,0.0,0.0,0,0.0,0.0,0,0,1,0,0.998916343,0.998916343,0,5,-0.26594511,0.007085735,0.625554326,0,0,0,4.0,0,0,0,0,ON TASK,0,0,0.998916343,0.998916343,0.0,-0.0,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-44,stuZocjg15,N,0.333333333,0.0,0,0,0,0,0,0.0,8.333333333,-0.15121062,-0.215713089,-0.232277748,0.666666667,0.666666667,0,0.666666667,21.83333333,0.0,0.0,0,0.666666667,0.0,0,0,0,0,0.965894702,0.965894702,0,9,0.157384178,0.237225301,-1.238484215,1,1,1,5.666666667,0,0,1,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,0.157384178,0,0,0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-46,stuZld7cnv,N,0.5,0.0,0,0,0,0,0,0.5,16.0,0.19727322,4.578708633,6.659901103,0.5,1.5,0,0.5,16.25,1.0,1.0,0,2.0,0.0,0,0,0,0,0.227491469,0.227491469,0,27,0.680614859,4.615270203,5.339370165,1,1,1,13.0,0,0,2,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,0.680614859,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-48,stuZd2qlst,N,0.0,0.0,0,0,0,0,0,1.0,5.0,-0.49324547,-1.124348164,-0.730273595,1.0,5.0,0,1.0,5.886666667,2.8,3.8,0,2.8,0.4,0,0,0,0,-1.0,0.227491469,1,12,0.097968149,-1.986490939,-3.057440967,1,7,5,10.83333333,3,5,1,0,ON TASK,1,1,-0.0,0.0,0.7132667617689016,0.489840745,3,5,-5.959472817,-15.287204834999999
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-49,stuZ4epbt4,N,0.5,0.5,0,0,0,0,0,0.0,8.0,-0.288821084,-0.442203001,-0.810908718,0.5,0.5,0,0.5,5.25,0.0,0.0,0,1.5,0.0,0,0,1,0,0.999899152,0.999899152,0,8,-0.212952021,-1.171109937,-0.6552291,0,0,0,5.0,0,0,2,0,ON TASK,0,0,0.999899152,0.999899152,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-5,stuZugulvw,N,1.0,0.0,0,0,0,0,0,0.666666667,6.333333333,-0.41967242,-0.965150534,-1.848492553,0.0,0.666666667,0,0.0,6.666666667,0.333333333,0.666666667,0,2.0,0.0,0,0,1,0,-1.0,0.28609832,1,5,-0.612942613,-0.579407979,-1.925813833,0,1,0,6.0,0,1,2,0,ON TASK,1,0,-1.0,0.28609832,0.0,-0.0,0,1,-0.0,-1.925813833
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-50,stuZc3wba9,N,1.0,0.0,0,0,0,0,0,0.0,7.0,-0.430452675,0.268149814,-0.7254954,0.0,0.0,0,0.0,15.5,0.0,0.0,0,1.0,0.0,0,0,1,0,0.988464307,0.988464307,0,7,-0.430452675,0.268149814,-0.7254954,0,0,0,15.5,0,0,1,0,ON TASK,0,0,0.988464307,0.988464307,0.0,-0.0,0,0,0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-52,stuZo1so4d,N,1.0,0.0,0,0,0,0,0,0.0,6.5,-0.156317009,0.028936592,0.080079319,0.0,0.0,0,0.0,7.25,0.0,0.0,0,1.0,0.0,0,0,1,0,0.988464307,0.988464307,0,9,-0.240399256,-0.077389402,0.155554998,0,0,0,4.0,0,0,1,0,ON TASK,0,0,0.988464307,0.988464307,0.0,-0.0,0,0,-0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-53,stuZ7ftk3h,N,1.0,0.0,0,0,0,0,0,0.5,12.5,0.312619048,0.550030073,-0.144312076,0.0,0.5,0,0.0,10.75,0.5,0.5,0,1.0,0.0,0,0,1,0,0.888286674,0.888286674,0,16,0.732380952,0.619826573,0.126354862,0,0,0,12.5,0,0,1,0,ON TASK,0,0,0.888286674,0.888286674,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-54,stuZlmtxee,N,0.0,0.0,0,0,0,0,0,1.0,12.0,-0.269662921,-0.045597073,1.330295981,1.0,3.0,0,4.0,26.0,2.0,2.0,0,3.0,0.0,0,0,0,0,-1.0,0.227491469,1,12,-0.269662921,-0.045597073,1.330295981,1,3,4,26.0,2,2,3,0,ON TASK,1,1,-0.0,0.0,1.3289036544850499,-1.078651684,2,2,-0.091194146,2.660591962
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-55,stuZluy8fm,N,1.0,0.0,0,0,0,0,0,0.0,12.5,-0.032264596,-0.82299768,-0.344261974,0.0,0.0,0,0.0,22.41666667,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999899152,0.999899152,0,9,-0.155409116,-0.736473652,-0.070999432,0,0,0,20.5,0,0,0,0,ON TASK,0,0,0.999899152,0.999899152,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-56,stuZqf7gvd,N,1.0,0.0,0,0,0,0,0,0.0,12.5,0.214452214,-0.225358852,-0.225358852,0.0,0.0,0,0.0,14.85,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999999,0.999999999,0,18,-0.025641026,0.001913876,0.001913876,0,0,0,19.3,0,0,0,0,ON TASK,0,0,0.999999999,0.999999999,0.0,-0.0,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-57,stuZtp0ofb,N,0.5,0.5,0,0,0,0,0,0.0,16.0,0.070004649,0.247222362,-0.587556818,0.5,0.5,0,0.5,13.75,0.0,0.0,0,0.0,0.0,0,0,0,1,0.28609832,0.28609832,0,24,0.456368628,-0.071249101,-0.362258565,1,1,1,24.0,0,0,0,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,0.456368628,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-58,stuZs5hpzl,N,0.0,0.0,0,0,0,0,0,1.0,5.142857143,-0.313122924,-1.434559221,-2.380282778,1.0,32.0,0,16.42857143,6.556761509,3.0,5.0,0,3.714285714,1.0,0,0,0,0,-1.0,0.735153049,1,21,1.459978367,-1.881828015,-3.099107626,1,35,25,6.647058824,3,5,3,1,ON TASK,1,1,-0.0,0.0,0.7140816909454442,36.499459175,3,5,-5.645484045,-15.49553813
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-59,stuZkdgidj,N,1.0,0.0,0,0,0,0,0,0.0,10.5,-0.117204377,0.191068279,-1.064441925,0.0,1.0,0,0.0,15.61904762,0.0,0.0,0,1.5,0.0,0,0,1,0,0.999999919,0.999999919,0,5,-0.576460098,0.675971502,-0.486477478,0,2,0,7.571428571,0,0,1,0,ON TASK,0,0,0.999999919,0.999999919,0.0,-0.0,0,0,0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-6,stuZo1so4d,N,0.0,0.0,0,0,0,0,0,1.0,17.5,0.616275355,7.802872468,10.40743441,1.0,3.5,0,0.0,15.25,2.5,2.5,0,1.0,0.0,0,0,0,0,-1.0,0.28609832,1,22,1.009423415,5.998722249,9.928118132,1,4,0,17.5,3,3,1,0,ON TASK,1,1,-0.0,0.0,0.0,0.0,3,3,17.996166747,29.784354395999998
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-60,stuZkfw2fn,N,0.5,0.0,0,0,0,0,0,0.0,12.5,-0.121894567,0.0,1.312138693,0.5,0.5,0,0.5,14.45,0.0,0.0,0,1.0,0.0,0,0,0,0,0.735153049,0.735153049,0,11,-0.243789134,0.0,0.996900598,1,1,1,18.5,0,0,1,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,-0.243789134,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-62,stuZfmanf0,N,0.0,0.0,0,0,0,0,0,1.0,3.5,-0.496822607,3.541306111,3.712567035,1.0,4.5,0,0.0,3.267857143,3.0,3.5,0,2.0,0.0,0,0,0,0,-1.0,0.227491469,1,3,-0.552731206,3.373580314,3.625082586,1,5,0,3.25,3,4,2,0,ON TASK,1,1,-0.0,0.0,0.0,-0.0,3,4,10.120740942,14.500330344
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-67,stuZocjg15,N,0.0,0.0,0,0,0,0,0,1.0,13.0,0.39048913,-2.10611413,-2.814945652,1.0,6.5,0,2.0,10.75,3.0,5.0,0,2.5,0.5,0,0,0,0,-1.0,0.996711395,1,22,1.284375,-2.10611413,-2.814945652,1,7,4,7.75,3,5,2,0,ON TASK,1,1,-0.0,0.0,0.5706134094151213,5.1375,3,5,-6.31834239,-14.07472826
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-68,stuZdelokc,N,1.0,0.0,0,0,0,0,0,0.5,19.0,0.514970592,1.749977365,2.305193563,0.0,1.0,0,0.0,17.08333333,0.0,0.5,0,1.0,0.0,0,0,1,0,0.988464307,0.988464307,0,27,1.068728522,1.278674921,2.384008299,0,0,0,18.66666667,0,0,1,0,ON TASK,0,0,0.988464307,0.988464307,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-7,stuZ7ftk3h,N,1.0,0.0,0,0,0,0,0,0.0,6.0,-0.027777778,1.667401439,1.90420872,0.0,0.0,0,0.0,7.666666667,0.0,0.0,0,2.0,0.0,0,0,1,0,0.988464307,0.988464307,0,6,-0.027777778,1.667401439,1.90420872,0,0,0,7.666666667,0,0,2,0,ON TASK,0,0,0.988464307,0.988464307,0.0,-0.0,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-71,stuZd2qlst,N,0.666666667,0.0,0,0,0,0,0,0.0,6.333333333,-0.035410204,0.86073724,0.599174102,0.333333333,0.333333333,0,1.0,2.222222222,0.0,0.0,0,0.0,0.0,0,0,0,0,0.227491469,0.227491469,0,19,1.652503794,0.349877549,-0.143445606,1,1,3,6.666666667,0,0,0,0,ON TASK,0,1,0.0,0.0,2.9702970297029703,4.957511382,0,0,0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-73,stuZc3wba9,N,1.0,0.0,0,0,0,0,0,0.0,12.0,0.003305573,0.607971409,0.931813052,0.0,0.0,0,0.0,11.5,0.0,0.0,0,2.0,0.0,0,0,1,0,0.999899152,0.999899152,0,15,0.171746353,0.541988804,1.031310158,0,0,0,12.0,0,0,2,0,ON TASK,0,0,0.999899152,0.999899152,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-74,stuZugulvw,N,0.5,0.0,0,0,0,0,0,0.5,9.0,-0.082530903,0.797767706,0.684197034,0.5,1.0,0,1.0,16.16666667,0.5,0.5,0,1.0,0.0,0,0,0,0,0.227491469,0.227491469,0,12,0.291168478,0.375222057,0.664842138,1,1,2,15.33333333,0,0,1,0,ON TASK,0,1,0.0,0.0,1.9801980198019802,0.582336956,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-75,stuZo1so4d,N,0.0,0.0,0,0,0,0,0,0.0,40.0,0.227953411,2.215330851,0.685581486,1.0,1.0,0,1.0,40.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.28609832,0.28609832,0,40,0.227953411,2.215330851,0.685581486,1,1,1,40.0,0,0,0,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,0.227953411,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-77,stuZlmtxee,N,0.0,0.0,0,0,0,0,0,1.0,29.0,1.900490011,-0.040650399,0.505219226,1.0,2.0,0,6.0,9.916666667,0.0,1.0,0,2.0,0.0,0,0,0,0,-1.0,0.227491469,1,29,1.900490011,-0.040650399,0.505219226,1,2,6,9.916666667,0,1,2,0,ON TASK,1,1,-0.0,0.0,2.985074626865672,11.402940066,0,1,-0.0,0.505219226
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-78,stuZluy8fm,N,1.0,0.0,0,0,0,0,0,0.0,7.333333333,-0.302953703,-0.655902218,-1.932439559,0.0,0.0,0,0.0,12.88888889,0.0,0.0,0,0.0,0.0,0,0,1,0,0.988464307,0.988464307,0,13,0.271644331,-1.101853754,-1.842813649,0,0,0,13.5,0,0,0,0,ON TASK,0,0,0.988464307,0.988464307,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-8,stuZlmtxee,N,0.5,0.5,0,0,0,0,0,0.5,35.5,4.990972507,1.613489828,3.304429934,0.5,1.0,0,0.5,35.5,0.5,0.5,0,0.5,0.0,0,0,1,0,-1.0,0.28609832,1,60,9.012310217,2.331536555,3.965296715,0,1,0,60.0,1,1,1,0,ON TASK,1,0,-1.0,0.28609832,0.0,0.0,1,1,2.331536555,3.965296715
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-80,stuZtp0ofb,N,0.0,0.0,0,0,0,0,0,1.0,6.5,-0.223300971,0.296197411,0.213806107,1.0,2.5,0,2.5,13.6,1.5,1.5,0,4.0,0.0,0,0,0,0,-1.0,0.206073547,1,6,-0.275080906,-0.024563107,0.245436893,1,3,0,6.0,2,2,4,0,ON TASK,1,1,-0.0,0.0,0.0,-0.0,2,2,-0.049126214,0.490873786
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-81,stuZs5hpzl,N,1.0,0.0,0,0,0,0,0,0.0,9.0,-0.418706981,-0.943935831,-0.907329935,0.0,1.2,0,0.0,8.076666667,0.0,0.0,0,0.0,0.0,0,0,1,0,0.998916343,0.998916343,0,35,0.24137931,-2.293818323,-2.519289213,0,0,0,26.0,0,0,0,0,ON TASK,0,0,0.998916343,0.998916343,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-82,stuZkdgidj,N,1.0,0.0,0,0,0,0,0,0.75,4.75,-0.338481742,-1.316250218,-2.449806462,0.0,0.0,0,0.0,4.124358974,0.75,0.75,0,0.25,0.0,0,0,1,0,0.999999128,0.999999128,0,5,-0.26594511,-1.087981859,-2.198020948,0,0,0,4.230769231,0,0,0,0,ON TASK,0,0,0.999999128,0.999999128,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-83,stuZkfw2fn,N,0.5,0.5,0,0,0,0,0,0.5,6.5,-0.302040816,2.921460682,4.925235069,0.5,1.0,0,0.5,5.05,0.5,0.5,0,1.5,0.0,0,0,1,0,-1.0,0.996711395,1,10,0.023673469,1.612012522,3.350665053,0,1,0,5.6,1,1,2,0,ON TASK,1,0,-1.0,0.996711395,0.0,0.0,1,1,1.612012522,3.350665053
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-85,stuZfmanf0,N,1.0,0.0,0,0,0,0,0,0.0,26.0,0.14084507,3.45257328,3.47071301,0.0,0.0,0,0.0,39.66666667,0.0,0.0,0,0.0,0.0,0,0,1,0,0.998916343,0.998916343,0,26,0.14084507,3.45257328,3.47071301,0,0,0,39.66666667,0,0,0,0,ON TASK,0,0,0.998916343,0.998916343,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-86,stuZvizcv6,N,0.0,0.0,0,0,0,0,0,0.0,18.0,0.197333872,2.435967933,0.687553942,1.0,3.0,0,0.0,12.5,0.0,0.0,0,1.0,0.0,0,0,0,0,0.365444935,0.365444935,0,18,0.197333872,2.435967933,0.687553942,1,3,0,12.5,0,0,1,0,ON TASK,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-87,stuZ7qe7sr,N,0.0,0.5,0,0,0,0,0,0.0,9.5,0.062037037,0.224798543,0.003041221,1.0,1.0,0,2.5,13.625,0.0,0.0,0,1.0,0.0,0,0,0,0,0.206073547,0.206073547,0,9,-0.2,0.834534325,-0.433248102,1,1,4,17.25,0,0,1,0,ON TASK,0,1,0.0,0.0,3.9603960396039604,-0.8,0,0,0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-88,stuZsh0xad,N,1.0,0.0,0,0,0,0,0,0.0,43.0,0.325800377,-2.279271052,-3.714551183,0.0,0.0,0,0.0,37.75,0.0,0.0,0,2.0,0.0,0,0,1,0,0.999899152,0.999899152,0,43,0.325800377,-2.279271052,-3.714551183,0,0,0,37.75,0,0,2,0,ON TASK,0,0,0.999899152,0.999899152,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-89,stuZtlf5qy,N,0.0,0.0,0,0,0,0,0,1.0,10.75,-0.019033867,-1.058939354,-1.117878708,1.0,10.5,0,3.25,11.68502331,3.0,5.0,0,3.5,1.0,0,0,0,0,-1.0,0.96776108,1,36,2.088999737,-2.165135206,-2.24494618,1,12,7,11.84615385,3,5,3,1,ON TASK,1,1,-0.0,0.0,0.5828476269775188,14.622998159,3,5,-6.4954056179999995,-11.224730899999999
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-9,stuZluy8fm,N,1.0,0.0,0,0,0,0,0,0.5,10.0,0.796788816,-1.235886396,-2.2794421,0.0,0.5,0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0,1,0,-1.0,0.888286674,1,13,1.596410492,-0.806061642,-2.132576433,0,1,0,13.0,0,0,0,0,ON TASK,1,0,-1.0,0.888286674,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-90,stuZocjg15,N,1.0,0.0,0,0,0,0,0,0.0,24.5,1.715728074,11.68825454,11.51683584,0.0,0.0,0,0.0,37.08333333,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999712286,0.999712286,0,49,4.359675785,10.14141416,11.49233317,0,0,0,38.16666667,0,0,0,0,ON TASK,0,0,0.999712286,0.999712286,0.0,0.0,0,0,0.0,0.0
